Order Date,Order Number,Index,Item Name,Price,Quantity,Total
2019-11-28 12:48:21,10331,4,Rice and Curry Chicken,200,3,600
2019-11-28 13:26:39,10332,2,Rice and Curry Egg,190,2,380
2019-11-28 13:45:28,10333,6,Chicken Rice,320,1,320
2019-11-28 13:54:07,10334,2,Rice and Curry Egg,190,1,190
2019-11-28 14:01:47,10335,8,Chicken Kottu,280,2,560
2019-11-28 14:02:33,10336,7,Egg Kottu,200,1,200
2019-11-28 14:18:46,10337,5,Egg Rice,200,2,400
2019-11-28 14:18:51,10338,5,Egg Rice,200,3,600
2019-11-28 14:24:13,10339,9,Egg Biriyani,250,1,250
2019-11-28 14:24:28,10340,5,Egg Rice,200,1,200
2019-11-28 14:33:22,10341,5,Egg Rice,200,1,200
2019-11-28 14:52:00,10342,5,Egg Rice,200,3,600
2019-11-28 14:57:05,10343,6,Chicken Rice,320,3,960
2019-11-28 15:16:42,10344,5,Egg Rice,200,1,200
2019-11-28 15:35:05,10345,3,Rice and Curry Fish,200,2,400
2019-11-28 15:40:33,10346,4,Rice and Curry Chicken,200,1,200
2019-11-28 15:44:19,10347,3,Rice and Curry Fish,200,1,200
2019-11-28 16:10:13,10348,10,Chicken Biriyani,360,3,1080
2019-11-28 16:15:53,10349,1,Rice and Curry Vegetable,170,3,510
2019-11-28 16:23:38,10350,7,Egg Kottu,200,1,200
2019-11-28 16:29:59,10351,10,Chicken Biriyani,360,1,360
2019-11-28 17:04:19,10352,7,Egg Kottu,200,2,400
2019-11-28 17:13:40,10353,7,Egg Kottu,200,3,600
2019-11-28 17:50:39,10354,7,Egg Kottu,200,2,400
2019-11-28 18:30:12,10355,7,Egg Kottu,200,1,200
2019-11-28 19:20:27,10356,2,Rice and Curry Egg,190,3,570
2019-11-28 19:54:07,10357,6,Chicken Rice,320,1,320
2019-11-29 08:08:31,10358,1,Rice and Curry Vegetable,170,1,170
2019-11-29 08:09:02,10359,1,Rice and Curry Vegetable,170,2,340
2019-11-29 08:39:46,10360,3,Rice and Curry Fish,200,1,200
2019-11-29 09:05:37,10361,4,Rice and Curry Chicken,200,3,600
2019-11-29 09:16:27,10362,6,Chicken Rice,320,1,320
2019-11-29 09:57:43,10363,5,Egg Rice,200,1,200
2019-11-29 10:24:20,10364,4,Rice and Curry Chicken,200,2,400
2019-11-29 10:44:47,10365,4,Rice and Curry Chicken,200,3,600
2019-11-29 10:49:14,10366,1,Rice and Curry Vegetable,170,1,170
2019-11-29 11:06:14,10367,4,Rice and Curry Chicken,200,1,200
2019-11-29 11:25:36,10368,8,Chicken Kottu,280,3,840
2019-11-29 11:33:20,10369,4,Rice and Curry Chicken,200,3,600
2019-11-29 11:37:00,10370,6,Chicken Rice,320,2,640
2019-11-29 12:03:50,10371,2,Rice and Curry Egg,190,1,190
2019-11-29 12:36:56,10372,4,Rice and Curry Chicken,200,1,200
2019-11-29 12:46:46,10373,6,Chicken Rice,320,1,320
2019-11-29 12:53:53,10374,3,Rice and Curry Fish,200,1,200
2019-11-29 13:15:34,10375,9,Egg Biriyani,250,3,750
2019-11-29 13:29:33,10376,10,Chicken Biriyani,360,1,360
2019-11-29 13:45:30,10377,4,Rice and Curry Chicken,200,1,200
2019-11-29 13:50:40,10378,7,Egg Kottu,200,3,600
2019-11-29 13:52:29,10379,4,Rice and Curry Chicken,200,1,200
2019-11-29 14:17:23,10380,6,Chicken Rice,320,3,960
2019-11-29 14:36:17,10381,3,Rice and Curry Fish,200,2,400
2019-11-29 14:46:31,10382,6,Chicken Rice,320,1,320
2019-11-29 14:46:36,10383,10,Chicken Biriyani,360,1,360
2019-11-29 14:46:58,10384,4,Rice and Curry Chicken,200,1,200
2019-11-29 14:50:48,10385,9,Egg Biriyani,250,1,250
2019-11-29 15:02:09,10386,10,Chicken Biriyani,360,1,360
2019-11-29 15:04:25,10387,5,Egg Rice,200,1,200
2019-11-29 15:16:05,10388,6,Chicken Rice,320,3,960
2019-11-29 15:23:40,10389,7,Egg Kottu,200,2,400
2019-11-29 15:40:42,10390,6,Chicken Rice,320,1,320
2019-11-29 15:50:10,10391,4,Rice and Curry Chicken,200,1,200
2019-11-29 15:54:59,10392,3,Rice and Curry Fish,200,1,200
2019-11-29 15:55:05,10393,4,Rice and Curry Chicken,200,1,200
2019-11-29 16:04:04,10394,3,Rice and Curry Fish,200,3,600
2019-11-29 16:06:52,10395,4,Rice and Curry Chicken,200,2,400
2019-11-29 16:09:52,10396,4,Rice and Curry Chicken,200,2,400
2019-11-29 16:13:41,10397,8,Chicken Kottu,280,1,280
2019-11-29 16:18:25,10398,3,Rice and Curry Fish,200,1,200
2019-11-29 16:22:01,10399,8,Chicken Kottu,280,1,280
2019-11-29 16:34:52,10400,10,Chicken Biriyani,360,1,360
2019-11-29 16:37:59,10401,9,Egg Biriyani,250,1,250
2019-11-29 17:09:14,10402,5,Egg Rice,200,3,600
2019-11-29 17:10:50,10403,2,Rice and Curry Egg,190,1,190
2019-11-29 18:28:43,10404,5,Egg Rice,200,3,600
2019-11-29 18:35:47,10405,9,Egg Biriyani,250,2,500
2019-11-29 19:03:41,10406,1,Rice and Curry Vegetable,170,2,340
2019-11-29 19:19:21,10407,8,Chicken Kottu,280,3,840
2019-11-29 19:30:35,10408,4,Rice and Curry Chicken,200,1,200
2019-11-29 19:32:01,10409,4,Rice and Curry Chicken,200,1,200
2019-11-29 19:45:42,10410,6,Chicken Rice,320,1,320
2019-11-29 19:54:17,10411,2,Rice and Curry Egg,190,1,190
2019-11-29 19:57:18,10412,4,Rice and Curry Chicken,200,2,400
2019-11-30 08:30:12,10413,2,Rice and Curry Egg,190,2,380
2019-11-30 08:32:40,10414,5,Egg Rice,200,2,400
2019-11-30 08:47:45,10415,9,Egg Biriyani,250,3,750
2019-11-30 09:17:31,10416,4,Rice and Curry Chicken,200,1,200
2019-11-30 09:29:00,10417,10,Chicken Biriyani,360,2,720
2019-11-30 09:30:06,10418,1,Rice and Curry Vegetable,170,2,340
2019-11-30 09:36:32,10419,2,Rice and Curry Egg,190,3,570
2019-11-30 09:55:10,10420,4,Rice and Curry Chicken,200,2,400
2019-11-30 10:07:35,10421,2,Rice and Curry Egg,190,1,190
2019-11-30 10:22:47,10422,9,Egg Biriyani,250,1,250
2019-11-30 10:35:44,10423,6,Chicken Rice,320,2,640
2019-11-30 10:36:35,10424,7,Egg Kottu,200,1,200
2019-11-30 10:42:42,10425,5,Egg Rice,200,3,600
2019-11-30 11:00:13,10426,4,Rice and Curry Chicken,200,1,200
2019-11-30 11:01:43,10427,10,Chicken Biriyani,360,1,360
2019-11-30 11:13:51,10428,6,Chicken Rice,320,1,320
2019-11-30 11:42:48,10429,3,Rice and Curry Fish,200,3,600
2019-11-30 12:01:28,10430,3,Rice and Curry Fish,200,1,200
2019-11-30 12:05:20,10431,6,Chicken Rice,320,2,640
2019-11-30 12:11:37,10432,6,Chicken Rice,320,3,960
2019-11-30 12:12:59,10433,10,Chicken Biriyani,360,3,1080
2019-11-30 12:13:01,10434,1,Rice and Curry Vegetable,170,2,340
2019-11-30 12:22:27,10435,3,Rice and Curry Fish,200,1,200
2019-11-30 12:26:33,10436,4,Rice and Curry Chicken,200,1,200
2019-11-30 12:34:02,10437,6,Chicken Rice,320,2,640
2019-11-30 12:47:39,10438,3,Rice and Curry Fish,200,3,600
2019-11-30 12:54:00,10439,5,Egg Rice,200,1,200
2019-11-30 13:00:24,10440,4,Rice and Curry Chicken,200,1,200
2019-11-30 13:06:07,10441,8,Chicken Kottu,280,3,840
2019-11-30 13:12:32,10442,4,Rice and Curry Chicken,200,2,400
2019-11-30 13:16:19,10443,8,Chicken Kottu,280,3,840
2019-11-30 14:51:49,10444,8,Chicken Kottu,280,1,280
2019-11-30 14:55:11,10445,4,Rice and Curry Chicken,200,2,400
2019-11-30 15:25:12,10446,6,Chicken Rice,320,3,960
2019-11-30 16:03:28,10447,3,Rice and Curry Fish,200,1,200
2019-11-30 16:10:15,10448,5,Egg Rice,200,1,200
2019-11-30 16:14:24,10449,5,Egg Rice,200,3,600
2019-11-30 17:03:05,10450,4,Rice and Curry Chicken,200,1,200
2019-11-30 17:04:03,10451,4,Rice and Curry Chicken,200,1,200
2019-11-30 17:12:15,10452,6,Chicken Rice,320,1,320
2019-11-30 17:20:34,10453,5,Egg Rice,200,1,200
2019-11-30 17:23:30,10454,7,Egg Kottu,200,2,400
2019-11-30 17:24:02,10455,8,Chicken Kottu,280,1,280
2019-11-30 17:48:51,10456,4,Rice and Curry Chicken,200,1,200
2019-11-30 18:01:13,10457,9,Egg Biriyani,250,3,750
2019-11-30 18:11:06,10458,10,Chicken Biriyani,360,2,720
2019-11-30 18:42:54,10459,9,Egg Biriyani,250,2,500
2019-11-30 19:26:09,10460,7,Egg Kottu,200,2,400
2019-11-30 19:29:37,10461,3,Rice and Curry Fish,200,1,200
2019-11-30 19:49:47,10462,6,Chicken Rice,320,2,640
2019-12-01 08:32:12,10463,3,Rice and Curry Fish,200,3,600
2019-12-01 08:34:34,10464,5,Egg Rice,200,3,600
2019-12-01 08:39:42,10465,5,Egg Rice,200,2,400
2019-12-01 08:46:36,10466,8,Chicken Kottu,280,3,840
2019-12-01 09:07:18,10467,4,Rice and Curry Chicken,200,2,400
2019-12-01 09:30:41,10468,7,Egg Kottu,200,1,200
2019-12-01 09:49:59,10469,8,Chicken Kottu,280,2,560
2019-12-01 09:55:20,10470,4,Rice and Curry Chicken,200,2,400
2019-12-01 09:57:34,10471,6,Chicken Rice,320,2,640
2019-12-01 10:09:49,10472,6,Chicken Rice,320,2,640
2019-12-01 10:57:21,10473,4,Rice and Curry Chicken,200,2,400
2019-12-01 10:57:49,10474,6,Chicken Rice,320,3,960
2019-12-01 10:58:50,10475,4,Rice and Curry Chicken,200,1,200
2019-12-01 11:03:04,10476,4,Rice and Curry Chicken,200,2,400
2019-12-01 11:35:21,10477,4,Rice and Curry Chicken,200,1,200
2019-12-01 11:37:21,10478,4,Rice and Curry Chicken,200,1,200
2019-12-01 11:42:20,10479,4,Rice and Curry Chicken,200,2,400
2019-12-01 11:50:45,10480,8,Chicken Kottu,280,3,840
2019-12-01 12:00:56,10481,4,Rice and Curry Chicken,200,2,400
2019-12-01 12:19:30,10482,7,Egg Kottu,200,1,200
2019-12-01 12:20:31,10483,6,Chicken Rice,320,3,960
2019-12-01 12:27:21,10484,8,Chicken Kottu,280,1,280
2019-12-01 12:30:37,10485,10,Chicken Biriyani,360,1,360
2019-12-01 12:30:43,10486,6,Chicken Rice,320,1,320
2019-12-01 12:34:44,10487,7,Egg Kottu,200,1,200
2019-12-01 12:58:01,10488,3,Rice and Curry Fish,200,2,400
2019-12-01 13:02:13,10489,6,Chicken Rice,320,1,320
2019-12-01 13:12:59,10490,3,Rice and Curry Fish,200,2,400
2019-12-01 13:40:11,10491,10,Chicken Biriyani,360,1,360
2019-12-01 13:44:12,10492,7,Egg Kottu,200,2,400
2019-12-01 13:50:50,10493,4,Rice and Curry Chicken,200,1,200
2019-12-01 14:05:23,10494,6,Chicken Rice,320,1,320
2019-12-01 14:21:34,10495,4,Rice and Curry Chicken,200,1,200
2019-12-01 14:48:29,10496,5,Egg Rice,200,2,400
2019-12-01 14:49:31,10497,2,Rice and Curry Egg,190,1,190
2019-12-01 15:19:21,10498,6,Chicken Rice,320,1,320
2019-12-01 15:29:10,10499,3,Rice and Curry Fish,200,1,200
2019-12-01 15:40:33,10500,7,Egg Kottu,200,3,600
2019-12-01 15:43:28,10501,1,Rice and Curry Vegetable,170,2,340
2019-12-01 15:59:56,10502,7,Egg Kottu,200,2,400
2019-12-01 16:15:45,10503,7,Egg Kottu,200,1,200
2019-12-01 16:16:26,10504,5,Egg Rice,200,3,600
2019-12-01 16:24:52,10505,9,Egg Biriyani,250,2,500
2019-12-01 16:37:35,10506,6,Chicken Rice,320,1,320
2019-12-01 17:13:57,10507,8,Chicken Kottu,280,1,280
2019-12-01 17:15:55,10508,4,Rice and Curry Chicken,200,2,400
2019-12-01 17:39:19,10509,6,Chicken Rice,320,2,640
2019-12-01 17:43:22,10510,2,Rice and Curry Egg,190,1,190
2019-12-01 17:58:10,10511,6,Chicken Rice,320,1,320
2019-12-01 18:08:57,10512,5,Egg Rice,200,2,400
2019-12-01 18:14:06,10513,6,Chicken Rice,320,1,320
2019-12-01 18:40:13,10514,2,Rice and Curry Egg,190,2,380
2019-12-01 18:57:21,10515,9,Egg Biriyani,250,2,500
2019-12-01 19:03:23,10516,5,Egg Rice,200,1,200
2019-12-01 19:06:17,10517,4,Rice and Curry Chicken,200,3,600
2019-12-01 19:18:56,10518,6,Chicken Rice,320,1,320
2019-12-02 08:21:34,10519,6,Chicken Rice,320,3,960
2019-12-02 08:40:17,10520,9,Egg Biriyani,250,2,500
2019-12-02 09:02:22,10521,5,Egg Rice,200,2,400
2019-12-02 09:02:24,10522,5,Egg Rice,200,2,400
2019-12-02 09:07:27,10523,6,Chicken Rice,320,2,640
2019-12-02 09:20:05,10524,5,Egg Rice,200,1,200
2019-12-02 09:43:58,10525,10,Chicken Biriyani,360,1,360
2019-12-02 10:15:25,10526,4,Rice and Curry Chicken,200,1,200
2019-12-02 10:35:24,10527,8,Chicken Kottu,280,3,840
2019-12-02 10:40:17,10528,3,Rice and Curry Fish,200,1,200
2019-12-02 11:01:13,10529,8,Chicken Kottu,280,2,560
2019-12-02 11:34:46,10530,5,Egg Rice,200,2,400
2019-12-02 11:40:10,10531,5,Egg Rice,200,3,600
2019-12-02 11:48:56,10532,10,Chicken Biriyani,360,2,720
2019-12-02 11:54:11,10533,5,Egg Rice,200,3,600
2019-12-02 11:55:13,10534,10,Chicken Biriyani,360,1,360
2019-12-02 12:00:17,10535,10,Chicken Biriyani,360,2,720
2019-12-02 12:07:00,10536,8,Chicken Kottu,280,2,560
2019-12-02 12:07:19,10537,7,Egg Kottu,200,3,600
2019-12-02 12:39:04,10538,5,Egg Rice,200,3,600
2019-12-02 12:54:36,10539,4,Rice and Curry Chicken,200,3,600
2019-12-02 13:09:03,10540,9,Egg Biriyani,250,1,250
2019-12-02 13:09:31,10541,2,Rice and Curry Egg,190,2,380
2019-12-02 13:46:10,10542,3,Rice and Curry Fish,200,1,200
2019-12-02 14:16:09,10543,5,Egg Rice,200,2,400
2019-12-02 14:34:35,10544,6,Chicken Rice,320,1,320
2019-12-02 14:41:05,10545,1,Rice and Curry Vegetable,170,2,340
2019-12-02 15:25:22,10546,9,Egg Biriyani,250,2,500
2019-12-02 15:32:46,10547,9,Egg Biriyani,250,2,500
2019-12-02 15:50:08,10548,4,Rice and Curry Chicken,200,2,400
2019-12-02 16:04:06,10549,6,Chicken Rice,320,1,320
2019-12-02 16:46:32,10550,8,Chicken Kottu,280,3,840
2019-12-02 17:24:54,10551,4,Rice and Curry Chicken,200,1,200
2019-12-02 17:25:57,10552,4,Rice and Curry Chicken,200,1,200
2019-12-02 17:47:34,10553,4,Rice and Curry Chicken,200,2,400
2019-12-02 17:50:20,10554,7,Egg Kottu,200,2,400
2019-12-02 18:54:44,10555,6,Chicken Rice,320,3,960
2019-12-02 19:01:02,10556,5,Egg Rice,200,2,400
2019-12-02 19:09:19,10557,10,Chicken Biriyani,360,2,720
2019-12-02 19:47:17,10558,1,Rice and Curry Vegetable,170,1,170
2019-12-02 19:53:21,10559,6,Chicken Rice,320,1,320
2019-12-02 19:55:43,10560,10,Chicken Biriyani,360,3,1080
2019-12-03 08:07:38,10561,9,Egg Biriyani,250,1,250
2019-12-03 08:28:47,10562,5,Egg Rice,200,1,200
2019-12-03 08:56:12,10563,3,Rice and Curry Fish,200,1,200
2019-12-03 08:58:40,10564,2,Rice and Curry Egg,190,1,190
2019-12-03 09:09:05,10565,4,Rice and Curry Chicken,200,3,600
2019-12-03 09:12:31,10566,6,Chicken Rice,320,3,960
2019-12-03 09:22:45,10567,8,Chicken Kottu,280,1,280
2019-12-03 09:36:44,10568,4,Rice and Curry Chicken,200,2,400
2019-12-03 09:41:04,10569,6,Chicken Rice,320,3,960
2019-12-03 10:06:18,10570,8,Chicken Kottu,280,1,280
2019-12-03 10:29:31,10571,4,Rice and Curry Chicken,200,1,200
2019-12-03 10:32:56,10572,4,Rice and Curry Chicken,200,3,600
2019-12-03 10:47:14,10573,2,Rice and Curry Egg,190,1,190
2019-12-03 10:50:57,10574,10,Chicken Biriyani,360,2,720
2019-12-03 11:08:54,10575,7,Egg Kottu,200,3,600
2019-12-03 13:00:18,10576,4,Rice and Curry Chicken,200,1,200
2019-12-03 13:18:34,10577,3,Rice and Curry Fish,200,1,200
2019-12-03 13:34:00,10578,4,Rice and Curry Chicken,200,2,400
2019-12-03 14:15:33,10579,7,Egg Kottu,200,1,200
2019-12-03 14:27:09,10580,8,Chicken Kottu,280,1,280
2019-12-03 14:28:03,10581,1,Rice and Curry Vegetable,170,2,340
2019-12-03 14:57:21,10582,4,Rice and Curry Chicken,200,2,400
2019-12-03 14:59:10,10583,5,Egg Rice,200,3,600
2019-12-03 15:09:58,10584,7,Egg Kottu,200,1,200
2019-12-03 15:28:20,10585,8,Chicken Kottu,280,1,280
2019-12-03 15:45:56,10586,9,Egg Biriyani,250,1,250
2019-12-03 15:49:21,10587,8,Chicken Kottu,280,1,280
2019-12-03 15:53:31,10588,3,Rice and Curry Fish,200,2,400
2019-12-03 16:18:59,10589,4,Rice and Curry Chicken,200,1,200
2019-12-03 16:20:10,10590,8,Chicken Kottu,280,1,280
2019-12-03 16:31:16,10591,4,Rice and Curry Chicken,200,3,600
2019-12-03 16:34:03,10592,3,Rice and Curry Fish,200,2,400
2019-12-03 16:44:39,10593,3,Rice and Curry Fish,200,2,400
2019-12-03 17:01:41,10594,3,Rice and Curry Fish,200,3,600
2019-12-03 17:08:54,10595,6,Chicken Rice,320,2,640
2019-12-03 17:09:38,10596,4,Rice and Curry Chicken,200,3,600
2019-12-03 17:19:37,10597,8,Chicken Kottu,280,1,280
2019-12-03 17:28:25,10598,2,Rice and Curry Egg,190,1,190
2019-12-03 17:36:19,10599,4,Rice and Curry Chicken,200,1,200
2019-12-03 18:23:34,10600,3,Rice and Curry Fish,200,3,600
2019-12-03 18:28:05,10601,6,Chicken Rice,320,1,320
2019-12-03 18:56:40,10602,5,Egg Rice,200,1,200
2019-12-03 18:59:35,10603,2,Rice and Curry Egg,190,3,570
2019-12-03 19:31:02,10604,4,Rice and Curry Chicken,200,1,200
2019-12-03 19:38:00,10605,4,Rice and Curry Chicken,200,1,200
2019-12-03 19:39:58,10606,3,Rice and Curry Fish,200,2,400
2019-12-03 19:51:54,10607,8,Chicken Kottu,280,3,840
2019-12-04 08:17:53,10608,9,Egg Biriyani,250,1,250
2019-12-04 08:18:01,10609,8,Chicken Kottu,280,1,280
2019-12-04 08:23:32,10610,2,Rice and Curry Egg,190,2,380
2019-12-04 08:26:59,10611,6,Chicken Rice,320,2,640
2019-12-04 09:04:01,10612,4,Rice and Curry Chicken,200,1,200
2019-12-04 09:04:48,10613,4,Rice and Curry Chicken,200,2,400
2019-12-04 10:02:38,10614,7,Egg Kottu,200,1,200
2019-12-04 10:46:24,10615,8,Chicken Kottu,280,2,560
2019-12-04 11:04:09,10616,9,Egg Biriyani,250,2,500
2019-12-04 11:17:01,10617,10,Chicken Biriyani,360,2,720
2019-12-04 11:31:39,10618,6,Chicken Rice,320,1,320
2019-12-04 11:46:19,10619,5,Egg Rice,200,3,600
2019-12-04 12:17:00,10620,4,Rice and Curry Chicken,200,1,200
2019-12-04 12:23:04,10621,4,Rice and Curry Chicken,200,2,400
2019-12-04 12:36:32,10622,6,Chicken Rice,320,2,640
2019-12-04 12:45:27,10623,4,Rice and Curry Chicken,200,1,200
2019-12-04 12:49:26,10624,9,Egg Biriyani,250,1,250
2019-12-04 12:50:33,10625,4,Rice and Curry Chicken,200,3,600
2019-12-04 13:01:31,10626,4,Rice and Curry Chicken,200,1,200
2019-12-04 13:19:51,10627,8,Chicken Kottu,280,1,280
2019-12-04 13:26:57,10628,3,Rice and Curry Fish,200,2,400
2019-12-04 13:47:19,10629,4,Rice and Curry Chicken,200,3,600
2019-12-04 14:05:37,10630,6,Chicken Rice,320,3,960
2019-12-04 14:11:24,10631,4,Rice and Curry Chicken,200,2,400
2019-12-04 14:20:25,10632,8,Chicken Kottu,280,3,840
2019-12-04 14:45:46,10633,3,Rice and Curry Fish,200,1,200
2019-12-04 14:53:09,10634,8,Chicken Kottu,280,2,560
2019-12-04 15:09:18,10635,6,Chicken Rice,320,3,960
2019-12-04 15:12:13,10636,6,Chicken Rice,320,2,640
2019-12-04 15:32:44,10637,1,Rice and Curry Vegetable,170,1,170
2019-12-04 16:17:00,10638,2,Rice and Curry Egg,190,2,380
2019-12-04 16:29:29,10639,8,Chicken Kottu,280,1,280
2019-12-04 16:39:51,10640,5,Egg Rice,200,3,600
2019-12-04 16:49:04,10641,6,Chicken Rice,320,1,320
2019-12-04 17:01:19,10642,6,Chicken Rice,320,2,640
2019-12-04 17:01:36,10643,4,Rice and Curry Chicken,200,1,200
2019-12-04 17:39:14,10644,8,Chicken Kottu,280,1,280
2019-12-04 17:44:41,10645,6,Chicken Rice,320,1,320
2019-12-04 17:53:27,10646,4,Rice and Curry Chicken,200,1,200
2019-12-04 17:58:29,10647,5,Egg Rice,200,1,200
2019-12-04 17:58:44,10648,6,Chicken Rice,320,1,320
2019-12-04 18:46:36,10649,8,Chicken Kottu,280,2,560
2019-12-04 19:25:39,10650,7,Egg Kottu,200,1,200
2019-12-04 19:51:06,10651,4,Rice and Curry Chicken,200,1,200
2019-12-04 19:56:41,10652,5,Egg Rice,200,3,600
2019-12-04 19:58:00,10653,6,Chicken Rice,320,2,640
2019-12-05 08:04:12,10654,10,Chicken Biriyani,360,2,720
2019-12-05 08:30:18,10655,10,Chicken Biriyani,360,3,1080
2019-12-05 09:00:05,10656,5,Egg Rice,200,1,200
2019-12-05 09:03:15,10657,6,Chicken Rice,320,2,640
2019-12-05 09:09:56,10658,8,Chicken Kottu,280,2,560
2019-12-05 09:11:22,10659,2,Rice and Curry Egg,190,1,190
2019-12-05 09:15:41,10660,3,Rice and Curry Fish,200,1,200
2019-12-05 09:20:26,10661,2,Rice and Curry Egg,190,2,380
2019-12-05 09:35:31,10662,8,Chicken Kottu,280,1,280
2019-12-05 09:56:32,10663,5,Egg Rice,200,3,600
2019-12-05 10:24:55,10664,6,Chicken Rice,320,1,320
2019-12-05 10:30:30,10665,4,Rice and Curry Chicken,200,2,400
2019-12-05 10:33:54,10666,3,Rice and Curry Fish,200,1,200
2019-12-05 11:03:56,10667,4,Rice and Curry Chicken,200,2,400
2019-12-05 11:09:43,10668,6,Chicken Rice,320,2,640
2019-12-05 11:12:17,10669,2,Rice and Curry Egg,190,3,570
2019-12-05 11:32:01,10670,2,Rice and Curry Egg,190,1,190
2019-12-05 11:42:13,10671,7,Egg Kottu,200,1,200
2019-12-05 11:52:30,10672,5,Egg Rice,200,1,200
2019-12-05 11:56:56,10673,3,Rice and Curry Fish,200,1,200
2019-12-05 11:58:57,10674,4,Rice and Curry Chicken,200,2,400
2019-12-05 12:06:26,10675,9,Egg Biriyani,250,1,250
2019-12-05 12:18:22,10676,8,Chicken Kottu,280,1,280
2019-12-05 12:24:41,10677,4,Rice and Curry Chicken,200,2,400
2019-12-05 12:36:27,10678,5,Egg Rice,200,2,400
2019-12-05 12:46:26,10679,6,Chicken Rice,320,3,960
2019-12-05 12:50:16,10680,2,Rice and Curry Egg,190,3,570
2019-12-05 12:50:27,10681,8,Chicken Kottu,280,1,280
2019-12-05 13:09:03,10682,6,Chicken Rice,320,1,320
2019-12-05 13:48:59,10683,5,Egg Rice,200,1,200
2019-12-05 14:15:37,10684,4,Rice and Curry Chicken,200,1,200
2019-12-05 14:47:42,10685,3,Rice and Curry Fish,200,1,200
2019-12-05 15:35:59,10686,4,Rice and Curry Chicken,200,2,400
2019-12-05 15:45:28,10687,6,Chicken Rice,320,1,320
2019-12-05 15:57:16,10688,7,Egg Kottu,200,1,200
2019-12-05 16:27:11,10689,4,Rice and Curry Chicken,200,3,600
2019-12-05 16:44:33,10690,2,Rice and Curry Egg,190,1,190
2019-12-05 16:50:59,10691,7,Egg Kottu,200,1,200
2019-12-05 17:08:50,10692,3,Rice and Curry Fish,200,1,200
2019-12-05 17:09:24,10693,3,Rice and Curry Fish,200,2,400
2019-12-05 17:18:31,10694,6,Chicken Rice,320,3,960
2019-12-05 17:23:24,10695,4,Rice and Curry Chicken,200,3,600
2019-12-05 17:56:21,10696,5,Egg Rice,200,1,200
2019-12-05 18:25:08,10697,3,Rice and Curry Fish,200,3,600
2019-12-05 18:36:20,10698,4,Rice and Curry Chicken,200,2,400
2019-12-05 18:40:41,10699,3,Rice and Curry Fish,200,3,600
2019-12-05 18:51:16,10700,5,Egg Rice,200,1,200
2019-12-05 18:52:13,10701,4,Rice and Curry Chicken,200,1,200
2019-12-05 18:53:08,10702,3,Rice and Curry Fish,200,3,600
2019-12-05 18:53:27,10703,4,Rice and Curry Chicken,200,3,600
2019-12-05 19:06:59,10704,6,Chicken Rice,320,1,320
2019-12-06 08:11:18,10705,4,Rice and Curry Chicken,200,2,400
2019-12-06 08:23:23,10706,5,Egg Rice,200,2,400
2019-12-06 08:27:01,10707,4,Rice and Curry Chicken,200,1,200
2019-12-06 08:33:56,10708,8,Chicken Kottu,280,1,280
2019-12-06 08:40:57,10709,8,Chicken Kottu,280,1,280
2019-12-06 08:44:46,10710,5,Egg Rice,200,1,200
2019-12-06 09:01:22,10711,6,Chicken Rice,320,2,640
2019-12-06 09:13:52,10712,8,Chicken Kottu,280,3,840
2019-12-06 09:33:59,10713,10,Chicken Biriyani,360,3,1080
2019-12-06 10:29:30,10714,10,Chicken Biriyani,360,1,360
2019-12-06 10:29:36,10715,9,Egg Biriyani,250,2,500
2019-12-06 10:43:13,10716,9,Egg Biriyani,250,1,250
2019-12-06 11:25:32,10717,8,Chicken Kottu,280,2,560
2019-12-06 12:07:46,10718,8,Chicken Kottu,280,3,840
2019-12-06 12:08:47,10719,3,Rice and Curry Fish,200,2,400
2019-12-06 12:22:47,10720,8,Chicken Kottu,280,1,280
2019-12-06 12:42:03,10721,5,Egg Rice,200,1,200
2019-12-06 12:47:39,10722,6,Chicken Rice,320,1,320
2019-12-06 12:56:57,10723,8,Chicken Kottu,280,1,280
2019-12-06 13:10:12,10724,4,Rice and Curry Chicken,200,1,200
2019-12-06 13:13:39,10725,4,Rice and Curry Chicken,200,1,200
2019-12-06 13:18:49,10726,4,Rice and Curry Chicken,200,3,600
2019-12-06 13:19:49,10727,8,Chicken Kottu,280,2,560
2019-12-06 13:31:40,10728,5,Egg Rice,200,2,400
2019-12-06 13:46:31,10729,6,Chicken Rice,320,1,320
2019-12-06 13:57:57,10730,5,Egg Rice,200,2,400
2019-12-06 13:59:53,10731,10,Chicken Biriyani,360,2,720
2019-12-06 14:08:53,10732,10,Chicken Biriyani,360,1,360
2019-12-06 14:17:59,10733,4,Rice and Curry Chicken,200,3,600
2019-12-06 14:34:39,10734,8,Chicken Kottu,280,3,840
2019-12-06 14:34:43,10735,8,Chicken Kottu,280,1,280
2019-12-06 15:03:34,10736,6,Chicken Rice,320,1,320
2019-12-06 15:29:26,10737,7,Egg Kottu,200,1,200
2019-12-06 15:45:40,10738,7,Egg Kottu,200,1,200
2019-12-06 15:45:42,10739,3,Rice and Curry Fish,200,2,400
2019-12-06 15:50:48,10740,8,Chicken Kottu,280,3,840
2019-12-06 15:59:54,10741,2,Rice and Curry Egg,190,2,380
2019-12-06 16:23:49,10742,8,Chicken Kottu,280,2,560
2019-12-06 16:59:11,10743,6,Chicken Rice,320,1,320
2019-12-06 17:21:11,10744,4,Rice and Curry Chicken,200,2,400
